Control #,Rec #,Lang,Source Audio ISBN_13,Course,Unit Num,start,stop,Cluster,QZ #,Speaker,Cue,#of words,_Q_or_S,Course Name _Source_,Snippet Name,Skills
1155,1155,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-01,01Q_B,N,How long does it take to get there?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1155.mp3,"17,18"
1156,1156,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-01,01R_B,F,¿Cuánto tiempo toma para llegar?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1156.mp3,"17,18"
1157,1157,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-01,01Q_C,N,How long are you going to be there?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1157.mp3,"7,17"
1158,1158,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-01,01R_C,M,¿Cuánto tiempo va a quedarse?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1158.mp3,"7,17"
1159,1159,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-01,01Q_D,N,How long is it going to last?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1159.mp3,"7,17"
1160,1160,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-01,01R_D,F,¿Cuánto tiempo va a durar?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1160.mp3,"7,17"
1161,1161,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02Q_A,N,I heard that it's (f) boring.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1161.mp3,7
1162,1162,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02R_A,M,Oí que es aburrida.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1162.mp3,7
1163,1163,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02Q_B,N,Something boring occurred.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1163.mp3,7
1164,1164,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02R_B,F,Ocurrió algo aburrido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1164.mp3,7
1165,1165,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02Q_C,N,I heard that she's a boring person.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1165.mp3,9
1166,1166,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02R_C,M,Oí que es una persona aburrida.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1166.mp3,9
1167,1167,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02Q_D,N,It's (m) very boring.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1167.mp3,7
1168,1168,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-02,02R_D,F,Es muy aburrido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1168.mp3,7
1169,1169,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03Q_A,N,I have a stomachache.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1169.mp3,"8,16"
1170,1170,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03R_A,M,Tengo dolor de estómago.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1170.mp3,"8,16"
1171,1171,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03Q_B,N,My stomach hurts today.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1171.mp3,8
1172,1172,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03R_B,F,Me duele el estómago hoy.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1172.mp3,8
1173,1173,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03Q_C,N,I have a stomachache often.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1173.mp3,8
1174,1174,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03R_C,M,Tengo dolor de estómago a menudo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1174.mp3,8
1175,1175,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03Q_D,N,With the heat my stomach hurts.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1175.mp3,8
1176,1176,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-03,03R_D,F,Con el calor me duele el estómago.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1176.mp3,8
1177,1177,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04Q_A,N,You're still young.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1177.mp3,9
1178,1178,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04R_A,M,Todavía está joven.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1178.mp3,9
1179,1179,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04Q_B,N,She's still pretty young.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1179.mp3,9
1180,1180,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04R_B,F,Todavía es bastante joven.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1180.mp3,9
1181,1181,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04Q_C,N,She is the youngest of my children.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1181.mp3,5
1182,1182,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04R_C,M,Es el menor de mis hijos.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1182.mp3,5
1183,1183,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04Q_D,N,You're pretty young.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1183.mp3,7
1184,1184,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-04,04R_D,F,Está bastante joven.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1184.mp3,7
1185,1185,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05Q_A,N,It went well for us.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1185.mp3,7
1186,1186,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05R_A,M,Nos fue bien.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1186.mp3,7
1187,1187,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05Q_B,N,It went well for me.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1187.mp3,7
1188,1188,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05R_B,F,Me fue bien.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1188.mp3,7
1189,1189,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05Q_C,N,It went well for you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1189.mp3,7
1190,1190,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05R_C,M,Le fue bien.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1190.mp3,7
1191,1191,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05Q_D,N,It fits me well.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1191.mp3,14
1192,1192,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-05,05R_D,F,Me queda bien.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1192.mp3,14
1193,1193,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06Q_A,N,He gave her a prescription.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1193.mp3,8
1194,1194,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06R_A,M,Le dio una receta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1194.mp3,8
1195,1195,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06Q_B,N,The doctor gave her a prescription.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1195.mp3,16
1196,1196,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06R_B,F,El médico le dio una receta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1196.mp3,16
1197,1197,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06Q_C,N,He gave a prescription to my wife.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1197.mp3,5
1198,1198,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06R_C,M,Le dio una receta a mi esposa.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1198.mp3,5
1199,1199,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06Q_D,N,If you want something stronger you need a prescription.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1199.mp3,8
1200,1200,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-06,06R_D,F,Si quiere algo más fuerte necesita una receta.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1200.mp3,8
1201,1201,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07Q_A,N,I thought that I had told you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1201.mp3,7
1202,1202,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07R_A,M,Pensé que le había dicho.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1202.mp3,7
1203,1203,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07Q_B,N,I want to tell you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1203.mp3,7
1204,1204,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07R_B,F,Quiero decírselo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1204.mp3,7
1205,1205,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07Q_C,N,I thought that I told you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1205.mp3,7
1206,1206,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07R_C,M,Pensé que le había dicho.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1206.mp3,7
1207,1207,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07Q_D,N,I'm going to tell you.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1207.mp3,9
1208,1208,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-07,07R_D,F,Voy a decírtelo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1208.mp3,9
1209,1209,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08Q_A,N,The bus has to stop at the border.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1209.mp3,"16,18"
1210,1210,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08R_A,M,El autobús tiene que parar en la frontera.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1210.mp3,"16,18"
1211,1211,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08Q_B,N,Everyone has to stop at the border.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1211.mp3,9
1212,1212,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08R_B,F,Todos tienen que parar en la frontera.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1212.mp3,9
1213,1213,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08Q_C,N,It's near the border.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1213.mp3,"9,16"
1214,1214,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08R_C,M,Está cerca de la frontera.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1214.mp3,"9,16"
1215,1215,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08Q_D,N,The bus is near the border.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1215.mp3,18
1216,1216,SP,Spanish 5,9781442386167,19,N/A,N/A,U19-08,08R_D,F,El autobús está cerca de la frontera.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1216.mp3,18
1217,1217,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01Q_A,N,I don't know when I'm going to return.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1217.mp3,18
1218,1218,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01R_A,F,No sé cuándo voy a regresar.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1218.mp3,18
1219,1219,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01Q_B,N,I don't know what I'm going to do when I retire.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1219.mp3,20
1220,1220,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01R_B,F,No sé lo que voy a hacer cuando me jubile.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1220.mp3,20
1221,1221,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01Q_C,N,I don't know what happened.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1221.mp3,7
1222,1222,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01R_C,F,No sé lo que pasó.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1222.mp3,7
1223,1223,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01Q_D,N,I don't know if they're returning this weekend.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1223.mp3,18
1224,1224,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-01,01R_D,F,No sé si regresan este fin de semana.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1224.mp3,18
1225,1225,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02Q_A,N,Did you reserve a seat?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1225.mp3,"16,18"
1226,1226,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02R_A,F,¿Reservó un asiento?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1226.mp3,"16,18"
1227,1227,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02Q_B,N,Can I choose the seat?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1227.mp3,"7,16"
1228,1228,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02R_B,F,¿Puedo escoger el asiento?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1228.mp3,"7,16"
1229,1229,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02Q_C,N,Under whose name do I reserve the seat?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1229.mp3,"7,16"
1230,1230,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02R_C,M,¿A nombre de quién reservo el asiento?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1230.mp3,"7,16"
1231,1231,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02Q_D,N,Do you want to to reserve a seat?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1231.mp3,"7,16"
1232,1232,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-02,02R_D,F,¿Quiere reservar un asiento?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1232.mp3,"7,16"
1233,1233,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03Q_A,N,His job was boring.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1233.mp3,20
1234,1234,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03R_A,F,Su trabajo era aburrido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1234.mp3,20
1235,1235,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03Q_B,N,My job is boring.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1235.mp3,20
1236,1236,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03R_B,F,Mi trabajo es aburrido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1236.mp3,20
1237,1237,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03Q_C,N,The job was very boring.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1237.mp3,20
1238,1238,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03R_C,F,El trabajo era muy aburrido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1238.mp3,20
1239,1239,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03Q_D,N,I heard that his job is boring.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1239.mp3,20
1240,1240,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-03,03R_D,F,Oí que su trabajo es aburrido.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1240.mp3,20
1241,1241,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04Q_A,N,I'm going to pay in cash.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1241.mp3,"11,14"
1242,1242,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04R_A,M,Voy a pagar en efectivo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1242.mp3,"11,14"
1243,1243,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04Q_B,N,I had to pay in cash.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1243.mp3,"11,14"
1244,1244,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04R_B,F,Tuve que pagar en efectivo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1244.mp3,"11,14"
1245,1245,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04Q_C,N,I can pay with card or in cash.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1245.mp3,"11,14,18"
1246,1246,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04R_C,M,Puedo pagar con tarjeta o en efectivo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1246.mp3,"11,14,18"
1247,1247,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04Q_D,N,I always pay in cash.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1247.mp3,"11,14"
1248,1248,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-04,04R_D,F,Siempre pago en efectivo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1248.mp3,"11,14"
1249,1249,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05Q_A,N,Which is the best way of going to Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1249.mp3,"4,18"
1250,1250,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05R_A,F,¿Cuál es la mejor manera de ir a Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1250.mp3,"4,18"
1251,1251,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05Q_B,N,Do you have time to go to Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1251.mp3,"17,18"
1252,1252,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05R_B,F,¿Tiene tiempo para ir a Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1252.mp3,"17,18"
1253,1253,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05Q_C,N,How long does it take to get to Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1253.mp3,18
1254,1254,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05R_C,F,¿Cuánto tiempo para llegar a Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1254.mp3,18
1255,1255,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05Q_D,N,What else have you seen in Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1255.mp3,"9,18"
1256,1256,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-05,05R_D,F,¿Qué más ha visto en Mendoza?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1256.mp3,"9,18"
1257,1257,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06Q_A,N,I'd like a seat on the left side.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1257.mp3,4
1258,1258,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06R_A,F,Me gustaría un asiento en el lado izquierdo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1258.mp3,4
1259,1259,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06Q_B,N,Choose a seat on the left side.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1259.mp3,4
1260,1260,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06R_B,F,Escoja un asiento en el lado izquierdo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1260.mp3,4
1261,1261,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06Q_C,N,I'd like a seat by a window.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1261.mp3,"9,16"
1262,1262,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06R_C,F,Me gustaría un asiento junto a una ventanilla.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1262.mp3,"9,16"
1263,1263,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06Q_D,N,I reserved a seat on the left side.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1263.mp3,4
1264,1264,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-06,06R_D,M,Reservé un asiento en el lado izquierdo.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1264.mp3,4
1265,1265,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07Q_A,N,How long is it going to stop?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1265.mp3,9
1266,1266,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07R_A,M,¿Cuánto tiempo va a parar?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1266.mp3,9
1267,1267,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07Q_B,N,Does everyone have to stop ?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1267.mp3,9
1268,1268,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07R_B,F,¿Todos tienen que parar?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1268.mp3,9
1269,1269,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07Q_C,N,Is it going to stop at the border?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1269.mp3,"9,16,18"
1270,1270,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07R_C,M,¿Va a parar en la frontera?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1270.mp3,"9,16,18"
1271,1271,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07Q_D,N,How long does it last?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1271.mp3,7
1272,1272,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-07,07R_D,F,¿Cuánto tiempo dura?,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1272.mp3,7
1273,1273,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08Q_A,N,I have bad news.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1273.mp3,7
1274,1274,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08R_A,M,Tengo malas noticias.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1274.mp3,7
1275,1275,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08Q_B,N,First the bad piece of news.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1275.mp3,9
1276,1276,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08R_B,F,Primero la mala noticia.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1276.mp3,9
1277,1277,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08Q_C,N,Still there's more bad news.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1277.mp3,9
1278,1278,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08R_C,M,Todavía hay más malas noticias.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1278.mp3,9
1279,1279,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08Q_D,N,She just called me with the bad piece of news.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1279.mp3,3
1280,1280,SP,Spanish 5,9781442386167,20,N/A,N/A,U20-08,08R_D,F,Acaba de llamarme con la mala noticia.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1280.mp3,3
1281,1281,SP,Spanish 5,9781442386167,21,N/A,N/A,U21-01,01Q_A,N,I got an upset stomach.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1281.mp3,8
1282,1282,SP,Spanish 5,9781442386167,21,N/A,N/A,U21-01,01R_A,M,Me enfermé del estómago.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1282.mp3,8
1283,1283,SP,Spanish 5,9781442386167,21,N/A,N/A,U21-01,01Q_B,N,I have a stomachache.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1283.mp3,8
1284,1284,SP,Spanish 5,9781442386167,21,N/A,N/A,U21-01,01R_B,F,Tengo dolor de estómago.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1284.mp3,8
1285,1285,SP,Spanish 5,9781442386167,21,N/A,N/A,U21-01,01Q_C,N,My stomach hurts.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1285.mp3,8
1286,1286,SP,Spanish 5,9781442386167,21,N/A,N/A,U21-01,01R_C,M,Me duele el estómago.,,,Pimsleur Spanish Level 5 MP3,9781508230946_Spanish_5_QZ_1286.mp3,8
