Rec #,Lang,ISBN-13,Course,Unit Num,start,stop,QZ #,line #,spkr,Cue,#of words,Q or S,Course Name (Source),Snippet Name,SKills
800,FR-Core,9781508256892,French 2,29,N/A,N/A,06R,N/A,M,J’ai mangé là-bas la semaine dernière.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_800.mp3,"6,17"
801,FR-Core,9781508256892,French 2,29,N/A,N/A,07Q,N/A,N,I understand much better now.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_801.mp3,10
802,FR-Core,9781508256892,French 2,29,N/A,N/A,07R,N/A,M,Je comprends beaucoup mieux maintenant.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_802.mp3,10
803,FR-Core,9781508256892,French 2,29,N/A,N/A,08Q,N/A,N,I’d like to see today’s news.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_803.mp3,"1,17"
804,FR-Core,9781508256892,French 2,29,N/A,N/A,08R,N/A,M,Je voudrais voir les nouvelles d’aujourd’hui.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_804.mp3,"1,17"
805,FR-Core,9781508256892,French 2,29,N/A,N/A,09Q,N/A,N,"The afternoon, it’s fine with me.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_805.mp3,17
806,FR-Core,9781508256892,French 2,29,N/A,N/A,09R,N/A,M,"L’après-midi, ça me va.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_806.mp3,17
807,FR-Core,9781508256892,French 2,29,N/A,N/A,10Q,N/A,N,"My husband and me, we’re taking the train.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_807.mp3,"5,18"
808,FR-Core,9781508256892,French 2,29,N/A,N/A,10R,N/A,F,"Mon mari et moi, on prend le train.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_808.mp3,"5,18"
809,FR-Core,9781508256892,French 2,29,N/A,N/A,11Q,N/A,N,We’re coming back before the weekend.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_809.mp3,"17,18"
810,FR-Core,9781508256892,French 2,29,N/A,N/A,11R,N/A,F,On revient avant le week-end.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_810.mp3,"17,18"
811,FR-Core,9781508256892,French 2,29,N/A,N/A,12Q,N/A,N,What are you going to do next weekend?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_811.mp3,17
812,FR-Core,9781508256892,French 2,29,N/A,N/A,12R,N/A,F,Qu’est-ce que vous allez faire le week-end prochain?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_812.mp3,17
813,FR-Core,9781508256892,French 2,29,N/A,N/A,13Q,N/A,N,On (the) social media.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_813.mp3,3
814,FR-Core,9781508256892,French 2,29,N/A,N/A,13R,N/A,F,Sur les réseaux sociaux.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_814.mp3,3
815,FR-Core,9781508256892,French 2,29,N/A,N/A,14Q,N/A,N,You are not staying until Sunday?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_815.mp3,"17,18"
816,FR-Core,9781508256892,French 2,29,N/A,N/A,14R,N/A,F,Vous ne restez pas jusqu’à dimanche?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_816.mp3,"17,18"
817,FR-Core,9781508256892,French 2,29,N/A,N/A,15Q,N/A,N,You can read them in the newspaper.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_817.mp3,3
818,FR-Core,9781508256892,French 2,29,N/A,N/A,15R,N/A,F,Vous pouvez les lire dans le journal.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_818.mp3,3
819,FR-Core,9781508256892,French 2,30,N/A,N/A,01Q,N/A,N,Until Thursday afternoon!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_819.mp3,17
820,FR-Core,9781508256892,French 2,30,N/A,N/A,01R,N/A,F,À jeudi après-midi!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_820.mp3,17
821,FR-Core,9781508256892,French 2,30,N/A,N/A,02Q,N/A,N,Go ahead quickly!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_821.mp3,7
822,FR-Core,9781508256892,French 2,30,N/A,N/A,02R,N/A,F,Allez-y vite!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_822.mp3,7
823,FR-Core,9781508256892,French 2,30,N/A,N/A,03Q,N/A,N,It’s yesterday’s newspaper.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_823.mp3,17
824,FR-Core,9781508256892,French 2,30,N/A,N/A,03R,N/A,M,C’est le journal d’hier.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_824.mp3,17
825,FR-Core,9781508256892,French 2,30,N/A,N/A,04Q,N/A,N,How does one get to your place?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_825.mp3,4
826,FR-Core,9781508256892,French 2,30,N/A,N/A,04R,N/A,M,Comment est-ce qu’on va chez vous?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_826.mp3,4
827,FR-Core,9781508256892,French 2,30,N/A,N/A,05Q,N/A,N,Can I show you something?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_827.mp3,"7,13"
828,FR-Core,9781508256892,French 2,30,N/A,N/A,05R,N/A,M,Est-ce que je peux vous montrer quelque chose?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_828.mp3,"7,13"
829,FR-Core,9781508256892,French 2,30,N/A,N/A,06Q,N/A,N,I went there last weekend.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_829.mp3,17
830,FR-Core,9781508256892,French 2,30,N/A,N/A,06R,N/A,M,J’y suis allé le week-end dernier.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_830.mp3,17
831,FR-Core,9781508256892,French 2,30,N/A,N/A,07Q,N/A,N,I’m taking the plane tomorrow afternoon.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_831.mp3,"17,18"
832,FR-Core,9781508256892,French 2,30,N/A,N/A,07R,N/A,M,Je prends l’avion demain après-midi.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_832.mp3,"17,18"
833,FR-Core,9781508256892,French 2,30,N/A,N/A,08Q,N/A,N,I’m going to send you a map of Paris.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_833.mp3,"4,18"
834,FR-Core,9781508256892,French 2,30,N/A,N/A,08R,N/A,M,Je vais vous envoyer un plan de Paris.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_834.mp3,"4,18"
835,FR-Core,9781508256892,French 2,30,N/A,N/A,09Q,N/A,N,I would like to read The World online.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_835.mp3,"1,3"
836,FR-Core,9781508256892,French 2,30,N/A,N/A,09R,N/A,M,Je voudrais lire Le Monde en ligne.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_836.mp3,"1,3"
837,FR-Core,9781508256892,French 2,30,N/A,N/A,10Q,N/A,N,"Whoa, their wine list!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_837.mp3,6
838,FR-Core,9781508256892,French 2,30,N/A,N/A,10R,N/A,F,"Oh là là, leur carte des vins!",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_838.mp3,6
839,FR-Core,9781508256892,French 2,30,N/A,N/A,11Q,N/A,N,We’re having a coffee at my place?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_839.mp3,6
840,FR-Core,9781508256892,French 2,30,N/A,N/A,11R,N/A,F,On prend un café chez moi?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_840.mp3,6
841,FR-Core,9781508256892,French 2,30,N/A,N/A,12Q,N/A,N,"Yes, yes, go ahead.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_841.mp3,7
842,FR-Core,9781508256892,French 2,30,N/A,N/A,12R,N/A,F,"Oui, oui, vas-y.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_842.mp3,7
843,FR-Core,9781508256892,French 2,30,N/A,N/A,13Q,N/A,N,"Fifteen o’clock, it’s fine with me.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_843.mp3,17
844,FR-Core,9781508256892,French 2,30,N/A,N/A,13R,N/A,F,"Quinze heures, ça me va.",N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_844.mp3,17
845,FR-Core,9781508256892,French 2,30,N/A,N/A,14Q,N/A,N,Look online.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_845.mp3,"1,3"
846,FR-Core,9781508256892,French 2,30,N/A,N/A,14R,N/A,F,Regarde en ligne.,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_846.mp3,"1,3"
847,FR-Core,9781508256892,French 2,30,N/A,N/A,15Q,N/A,N,You can read yesterday’s news!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_847.mp3,17
848,FR-Core,9781508256892,French 2,30,N/A,N/A,15R,N/A,F,Tu peux lire les nouvelles d’hier!,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_848.mp3,17
849,FR-Core,9781508256892,French 2,30,N/A,N/A,16Q,N/A,N,You want to read the news on social media?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_849.mp3,"1,3"
850,FR-Core,9781508256892,French 2,30,N/A,N/A,16R,N/A,F,Tu veux lire les nouvelles sur les réseaux sociaux?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_850.mp3,"1,3"
851,FR-Core,9781508256892,French 2,30,N/A,N/A,17Q,N/A,N,Can you show me this street on the map?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_851.mp3,4
852,FR-Core,9781508256892,French 2,30,N/A,N/A,17R,N/A,M,Vous pouvez me montrer cette rue sur le plan?,N/A,N/A,Pimsleur French Level 2 Core Update MP3,9781508295174_French_Level_2_QM_852.mp3,4
